0,100,16,0,16,0,100,100,19,18,0,19,100,0,19,100,100,0,16,0,16,0,100,100,19,21,23,100,0,100,19,100,100,0,16,0,16,0,100,100,19,0,100,19,100,0,19,100,100,0,16,0,23,0,36,0,21,23,100,21,0,0,16,100
0,24,100,100,0,100,100,100,36,0,100,33,100,0,100,100,100,24,100,100,100,0,100,100,36,0,100,34,0,100,36,34,0,24,100,100,100,0,100,100,36,0,100,35,34,0,100,100,100,24,100,100,100,0,36,0,36,0,100,34,100,0,33,34
0,26,100,100,100,100,100,19,27,0,29,100,28,29,0,17,100,25,100,26,0,25,100,19,100,0,29,100,28,29,100,17,100,26,100,100,0,26,100,19,26,0,29,100,28,29,100,17,100,25,100,26,0,26,100,19,100,17,29,100,100,100,100,17
0,100,100,100,100,24,0,24,0,22,0,22,0,21,100,100,0,100,31,100,24,100,0,24,0,100,100,22,0,21,100,100,0,100,31,100,24,0,100,24,0,100,100,22,0,21,100,100,0,100,31,100,24,0,100,24,0,23,0,22,0,21,100,100
0,100,100,30,0,100,100,100,100,100,100,30,0,100,100,100,100,100,100,30,0,100,100,100,100,100,100,30,0,19,0,100,31,0,100,31,0,100,100,100,100,100,100,31,100,0,100,100,100,20,0,31,0,100,100,100,100,100,100,31,0,0,100,19
0,100,26,100,100,27,0,24,100,0,29,100,100,0,100,26,0,28,100,0,26,0,24,0,22,0,24,100,0,24,100,23,0,26,100,0,26,0,24,0,21,0,24,100,0,24,100,23,100,27,28,0,26,0,24,0,22,0,24,100,0,100,26,100
0,100,100,24,0,100,24,0,24,0,100,28,0,28,27,100,24,0,100,24,100,0,23,0,24,0,100,27,0,100,27,0,24,0,100,24,100,0,24,0,24,0,100,27,100,0,27,0,24,0,100,24,100,0,24,0,24,0,100,27,0,28,0,27
0,100,24,100,17,0,24,17,0,100,100,100,21,0,100,21,100,0,24,100,0,100,24,0,100,100,100,100,21,0,100,21,0,100,24,100,17,0,24,17,0,100,100,100,21,0,100,21,100,0,36,24,0,100,24,0,100,100,100,100,100,100,100,21
0,100,24,100,100,0,100,24,100,0,25,100,24,100,100,100,100,0,24,100,100,0,100,25,26,25,0,25,0,30,100,100,100,0,24,100,100,0,100,24,100,0,100,25,100,100,24,100,100,0,24,100,100,100,0,25,26,25,24,25,100,30,100,100
0,100,100,100,24,0,24,0,24,100,0,25,100,24,100,0,24,28,0,100,24,0,24,100,100,26,100,25,100,0,100,24,100,0,100,100,24,0,24,100,23,25,0,25,100,0,24,0,24,0,100,100,24,100,100,100,100,25,100,100,0,31,0,24
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44
0,100,100,100,100,23,100,100,100,0,33,32,0,30,0,24,100,31,0,23,0,100,23,100,100,0,32,100,0,30,0,24,0,100,100,25,0,100,23,100,100,31,0,100,100,30,0,24,100,0,100,23,0,100,23,100,100,0,32,100,0,30,100,24
0,100,24,100,100,100,100,100,100,0,24,100,100,100,25,24,23,100,24,22,100,24,100,100,22,100,24,100,100,100,100,22,100,0,24,22,100,24,100,100,23,100,0,24,100,100,100,100,23,100,24,100,100,100,0,22,24,100,100,22,100,24,100,22
0,100,100,100,100,20,100,0,17,0,100,17,100,0,17,100,0,100,100,20,100,100,100,0,100,100,100,20,100,0,100,17,100,0,100,100,100,21,0,100,17,0,100,17,100,0,17,100,0,16,0,20,100,100,100,100,0,100,100,20,100,0,100,17
0,100,100,100,100,100,19,0,21,0,100,23,100,0,100,21,24,0,100,24,21,0,19,0,24,0,100,23,100,0,100,21,24,0,100,100,100,100,19,0,21,0,100,23,100,0,100,21,24,0,100,100,21,0,19,100,21,0,100,23,100,0,100,21
